Name	ID	Date	Time		Latitude	Longitude	Speed
Onissoi	401776	9/5/2019	22:01		47.630915	07.559055	0
TERMINATED - 401707	401707	9/5/2019	22:01		47.632085	07.558290	0.19
Odaline	401778	9/5/2019	23:00		47.631063	07.558150	0.74
Onissoi	401776	9/5/2019	23:00		47.630703	07.558328	1.11
Odissa	401777	9/5/2019	23:00		47.630290	07.558120	0.56
TERMINATED - 401775	401775	9/5/2019	23:00		47.630762	07.557995	0.19
TERMINATED - 401707	401707	9/5/2019	23:01		47.630418	07.558540	0.19
Odaline	401778	9/6/2019	00:00		47.629973	07.557678	1.3
TERMINATED - 401775	401775	9/6/2019	00:00		47.631725	07.552865	0.56
Odissa	401777	9/6/2019	00:00		47.630368	07.557710	0.19
Onissoi	401776	9/6/2019	00:00		47.630148	07.557675	1.11
TERMINATED - 401707	401707	9/6/2019	00:00		47.630300	07.557975	0.19
Odaline	401778	9/6/2019	01:00		47.630470	07.556565	0.93
TERMINATED - 401707	401707	9/6/2019	01:00		47.630667	07.557177	0.19
Odissa	401777	9/6/2019	01:00		47.630577	07.557183	0.37
Onissoi	401776	9/6/2019	01:00		47.630715	07.557357	0.19
TERMINATED - 401775	401775	9/6/2019	01:01		47.630595	07.557143	1.3
TERMINATED - 401707	401707	9/6/2019	02:00		47.631762	07.555907	1.67
Odaline	401778	9/6/2019	02:00		47.631097	07.556445	0.37
TERMINATED - 401775	401775	9/6/2019	02:00		47.631222	07.556708	0
Odissa	401777	9/6/2019	02:00		47.630563	07.556463	0.56
Onissoi	401776	9/6/2019	02:00		47.630987	07.556532	0.37
Onissoi	401776	9/6/2019	03:00		47.631053	07.556558	0.37
TERMINATED - 401707	401707	9/6/2019	03:00		47.630875	07.556598	0.37
TERMINATED - 401775	401775	9/6/2019	03:00		47.631167	07.555970	0.93
Odaline	401778	9/6/2019	03:00		47.630788	07.556525	0.74
Odissa	401777	9/6/2019	03:00		47.631147	07.556612	0.37
TERMINATED - 401707	401707	9/6/2019	04:00		47.631132	07.556833	0.37
Odaline	401778	9/6/2019	04:00		47.630632	07.556792	0.19
TERMINATED - 401775	401775	9/6/2019	04:00		47.631447	07.556417	0.37
Odissa	401777	9/6/2019	04:00		47.630937	07.556583	0.37
Onissoi	401776	9/6/2019	04:00		47.630962	07.556535	0.19
Odaline	401778	9/6/2019	05:00		47.629992	07.557853	0.19
TERMINATED - 401775	401775	9/6/2019	05:00		47.629802	07.558162	0.74
Onissoi	401776	9/6/2019	05:00		47.629718	07.558027	0.56
Odissa	401777	9/6/2019	05:00		47.629635	07.558178	0.19
TERMINATED - 401707	401707	9/6/2019	05:00		47.630400	07.558098	0.19
Onissoi	401776	9/6/2019	06:00		47.629972	07.556547	0.37
Odaline	401778	9/6/2019	06:00		47.629690	07.556467	0.56
TERMINATED - 401775	401775	9/6/2019	06:00		47.629562	07.557128	1.3
TERMINATED - 401707	401707	9/6/2019	06:00		47.629742	07.556998	0.56
Odissa	401777	9/6/2019	06:00		47.629832	07.556663	0.37
Odaline	401778	9/6/2019	07:00		47.629408	07.558585	0.19
Onissoi	401776	9/6/2019	07:00		47.629578	07.558913	1.3
TERMINATED - 401775	401775	9/6/2019	07:01		47.628798	07.558842	0.74
Odissa	401777	9/6/2019	07:01		47.629552	07.558840	0.37
Odaline	401778	9/6/2019	08:00		47.627567	07.558607	0.56
Onissoi	401776	9/6/2019	08:00		47.627637	07.559137	1.48
Odissa	401777	9/6/2019	08:00		47.627770	07.558993	1.48
TERMINATED - 401775	401775	9/6/2019	08:00		47.627470	07.559455	0.37
Odaline	401778	9/6/2019	09:00		47.629247	07.559100	0.37
Onissoi	401776	9/6/2019	09:00		47.629243	07.559535	1.67
Odissa	401777	9/6/2019	09:00		47.629097	07.558997	0.19
TERMINATED - 401775	401775	9/6/2019	09:00		47.628470	07.558737	0.74
TERMINATED - 401707	401707	9/6/2019	09:00		47.629095	07.560352	1.11
Odaline	401778	9/6/2019	10:00		47.631205	07.562035	0.19
Onissoi	401776	9/6/2019	10:00		47.631247	07.562375	0.56
TERMINATED - 401775	401775	9/6/2019	10:00		47.630325	07.562420	0.19
Odissa	401777	9/6/2019	10:00		47.631195	07.561840	1.3
TERMINATED - 401707	401707	9/6/2019	10:01		47.631342	07.561960	1.67
Odaline	401778	9/6/2019	11:00		47.631385	07.563503	0.37
Onissoi	401776	9/6/2019	11:00		47.630725	07.563627	0
TERMINATED - 401707	401707	9/6/2019	11:00		47.631512	07.563448	2.78
Odissa	401777	9/6/2019	11:00		47.631160	07.563623	0.93
TERMINATED - 401775	401775	9/6/2019	11:00		47.630840	07.563162	0.37
Odaline	401778	9/6/2019	12:00		47.631192	07.563803	0.19
TERMINATED - 401707	401707	9/6/2019	12:00		47.630710	07.562785	0.19
Onissoi	401776	9/6/2019	12:00		47.630987	07.561488	0.19
TERMINATED - 401775	401775	9/6/2019	12:00		47.630532	07.561838	0.37
Odissa	401777	9/6/2019	12:00		47.631158	07.562135	0.93
TERMINATED - 401775	401775	9/6/2019	13:00		47.630405	07.562857	2.22
TERMINATED - 401707	401707	9/6/2019	13:00		47.630815	07.563007	0.19
Odissa	401777	9/6/2019	13:00		47.630715	07.562375	0.19
Odaline	401778	9/6/2019	13:00		47.630533	07.562673	0.93
Onissoi	401776	9/6/2019	13:00		47.630465	07.562743	0.37
TERMINATED - 401707	401707	9/6/2019	14:00		47.630745	07.563248	2.59
Onissoi	401776	9/6/2019	14:00		47.630303	07.562873	1.85
Odaline	401778	9/6/2019	14:00		47.630523	07.562907	0.19
TERMINATED - 401775	401775	9/6/2019	14:00		47.630817	07.562295	0.74
Odissa	401777	9/6/2019	14:00		47.630358	07.563215	0.37
Onissoi	401776	9/6/2019	15:00		47.630515	07.562712	0.19
TERMINATED - 401707	401707	9/6/2019	15:00		47.630450	07.562947	0.56
Odaline	401778	9/6/2019	15:00		47.630748	07.562907	0.37
TERMINATED - 401775	401775	9/6/2019	15:00		47.630572	07.563188	0.19
Odissa	401777	9/6/2019	15:00		47.630763	07.562890	0.56
TERMINATED - 401707	401707	9/6/2019	16:00		47.630678	07.561880	0.37
Odaline	401778	9/6/2019	16:00		47.630187	07.562498	0.37
Onissoi	401776	9/6/2019	16:00		47.631122	07.561992	0
TERMINATED - 401775	401775	9/6/2019	16:00		47.629602	07.562330	1.11
Odissa	401777	9/6/2019	16:00		47.630860	07.561672	1.11
Onissoi	401776	9/6/2019	17:00		47.630505	07.562668	0.56
TERMINATED - 401775	401775	9/6/2019	17:00		47.630002	07.562803	0
Odaline	401778	9/6/2019	17:00		47.629970	07.562613	0.37
Odissa	401777	9/6/2019	17:00		47.630038	07.562695	0.19
TERMINATED - 401707	401707	9/6/2019	17:00		47.630370	07.562732	0.19
Odaline	401778	9/6/2019	18:00		47.630262	07.561440	0.37
TERMINATED - 401775	401775	9/6/2019	18:00		47.630167	07.560865	1.3
TERMINATED - 401707	401707	9/6/2019	18:00		47.630517	07.560997	0.37
Onissoi	401776	9/6/2019	18:00		47.630918	07.560713	87.97
Odissa	401777	9/6/2019	18:00		47.630160	07.561130	0.37
TERMINATED - 401707	401707	9/6/2019	19:00		47.630353	07.558745	3.15
Odaline	401778	9/6/2019	19:00		47.630313	07.558338	0.37
Onissoi	401776	9/6/2019	19:00		47.630553	07.558120	0.56
TERMINATED - 401775	401775	9/6/2019	19:00		47.630120	07.558130	1.11
Odissa	401777	9/6/2019	19:00		47.630137	07.558455	0.37
TERMINATED - 401707	401707	9/6/2019	20:00		47.631727	07.556768	0.19
Onissoi	401776	9/6/2019	20:00		47.631300	07.556568	0.37
TERMINATED - 401775	401775	9/6/2019	20:00		47.630958	07.556795	0.74
Odissa	401777	9/6/2019	20:00		47.630427	07.556188	0.19
Odaline	401778	9/6/2019	20:00		47.630973	07.556760	0.37
Odaline	401778	9/6/2019	21:00		47.629505	07.558468	0.56
TERMINATED - 401707	401707	9/6/2019	21:00		47.629348	07.558768	0.37
Odissa	401777	9/6/2019	21:00		47.629407	07.558648	1.11
TERMINATED - 401775	401775	9/6/2019	21:00		47.629703	07.559092	2.96
Onissoi	401776	9/6/2019	21:00		47.629087	07.558740	2.59
Onissoi	401776	9/6/2019	22:00		47.627698	07.560783	0.19
Odaline	401778	9/6/2019	22:00		47.627547	07.559993	0.56
TERMINATED - 401775	401775	9/6/2019	22:00		47.627380	07.560282	0.19
Odissa	401777	9/6/2019	22:00		47.627188	07.561027	1.67
TERMINATED - 401707	401707	9/6/2019	22:00		47.627433	07.560008	1.3
Odissa	401777	9/6/2019	23:00		47.628333	07.560417	1.3
TERMINATED - 401707	401707	9/6/2019	23:00		47.628452	07.560440	3.15
Odaline	401778	9/6/2019	23:00		47.628772	07.559992	0.37
Onissoi	401776	9/6/2019	23:00		47.628425	07.560630	0.74
TERMINATED - 401775	401775	9/6/2019	23:00		47.628507	07.560262	0.93
Odissa	401777	9/7/2019	00:00		47.628942	07.557503	3.33
TERMINATED - 401707	401707	9/7/2019	00:00		47.629418	07.557632	0.19
Onissoi	401776	9/7/2019	00:00		47.629443	07.557148	0.37
Odaline	401778	9/7/2019	00:00		47.628833	07.556798	0.19
TERMINATED - 401775	401775	9/7/2019	00:00		47.629448	07.556438	0.74
Odaline	401778	9/7/2019	01:00		47.628680	07.557435	0.37
TERMINATED - 401707	401707	9/7/2019	01:00		47.629533	07.558152	0.37
Onissoi	401776	9/7/2019	01:00		47.629448	07.557878	0.37
Odissa	401777	9/7/2019	01:00		47.629417	07.557928	0.19
TERMINATED - 401775	401775	9/7/2019	01:00		47.629273	07.558048	0
Odissa	401777	9/7/2019	02:00		47.628780	07.557607	0.56
TERMINATED - 401775	401775	9/7/2019	02:00		47.629125	07.557198	0.93
Onissoi	401776	9/7/2019	02:00		47.628792	07.557368	0.37
TERMINATED - 401707	401707	9/7/2019	02:00		47.628413	07.557088	2.04
Odaline	401778	9/7/2019	02:00		47.628978	07.556603	0.37
TERMINATED - 401775	401775	9/7/2019	03:00		47.628132	07.559105	1.11
Odaline	401778	9/7/2019	03:00		47.627427	07.558728	0.37
Onissoi	401776	9/7/2019	03:00		47.626995	07.559128	0.37
TERMINATED - 401707	401707	9/7/2019	03:00		47.627803	07.558740	0
Odissa	401777	9/7/2019	03:01		47.627662	07.558735	0.56
Odaline	401778	9/7/2019	04:00		47.627520	07.558743	0
TERMINATED - 401775	401775	9/7/2019	04:00		47.627552	07.559227	0.74
Onissoi	401776	9/7/2019	04:00		47.627192	07.559372	0
Odissa	401777	9/7/2019	04:00		47.627797	07.558758	0.37
TERMINATED - 401707	401707	9/7/2019	04:00		47.627717	07.559160	0.37
TERMINATED - 401775	401775	9/7/2019	05:00		47.627980	07.558988	1.3
TERMINATED - 401707	401707	9/7/2019	05:00		47.627347	07.559022	0.74
Onissoi	401776	9/7/2019	05:00		47.627753	07.558910	0.74
Odissa	401777	9/7/2019	05:00		47.627982	07.558862	2.59
Odaline	401778	9/7/2019	05:00		47.627457	07.558908	4.26
Odaline	401778	9/7/2019	06:00		47.627940	07.559645	0.19
TERMINATED - 401775	401775	9/7/2019	06:00		47.628495	07.560338	0.19
Odissa	401777	9/7/2019	06:00		47.629087	07.560135	0.93
TERMINATED - 401707	401707	9/7/2019	06:00		47.628465	07.560365	2.04
Onissoi	401776	9/7/2019	06:00		47.628823	07.559570	0.37
Odaline	401778	9/7/2019	07:00		47.630553	07.560988	0.93
TERMINATED - 401775	401775	9/7/2019	07:00		47.631275	07.560313	0.74
Onissoi	401776	9/7/2019	07:00		47.631335	07.559595	0.37
TERMINATED - 401707	401707	9/7/2019	07:00		47.630800	07.560370	0.37
Odissa	401777	9/7/2019	07:01		47.631580	07.560233	0.19
Odaline	401778	9/7/2019	08:00		47.630947	07.560575	0.19
Odissa	401777	9/7/2019	08:00		47.630685	07.561330	0.74
TERMINATED - 401775	401775	9/7/2019	08:00		47.631447	07.560227	0.56
Onissoi	401776	9/7/2019	08:00		47.630472	07.560837	3.7
TERMINATED - 401707	401707	9/7/2019	08:01		47.630620	07.560153	1.3
Odissa	401777	9/7/2019	09:00		47.630678	07.562173	1.11
Onissoi	401776	9/7/2019	09:00		47.631328	07.562952	1.48
Odaline	401778	9/7/2019	09:00		47.630702	07.562667	1.11
TERMINATED - 401707	401707	9/7/2019	09:01		47.629762	07.562985	0.93
Odaline	401778	9/7/2019	10:00		47.630455	07.563115	0.19
TERMINATED - 401707	401707	9/7/2019	10:00		47.629818	07.562762	0.93
Onissoi	401776	9/7/2019	10:00		47.630378	07.563452	0.56
Odissa	401777	9/7/2019	10:00		47.629950	07.563075	1.11
TERMINATED - 401775	401775	9/7/2019	10:00		47.630002	07.563215	1.11
Onissoi	401776	9/7/2019	11:00		47.631198	07.563822	0.93
Odaline	401778	9/7/2019	11:00		47.630378	07.562398	0.19
TERMINATED - 401707	401707	9/7/2019	11:00		47.630032	07.563442	0.19
Odissa	401777	9/7/2019	11:00		47.631518	07.563540	0.93
Onissoi	401776	9/7/2019	12:00		47.630750	07.563230	0.37
Odaline	401778	9/7/2019	12:00		47.630097	07.562402	0.37
Odissa	401777	9/7/2019	12:00		47.630602	07.562413	0
TERMINATED - 401707	401707	9/7/2019	12:00		47.629668	07.563022	0.56
TERMINATED - 401775	401775	9/7/2019	12:00		47.629602	07.563177	0.56
Onissoi	401776	9/7/2019	13:00		47.631225	07.562553	0.74
TERMINATED - 401707	401707	9/7/2019	13:00		47.629670	07.562688	0.37
Odaline	401778	9/7/2019	13:00		47.630752	07.562447	0.37
Odissa	401777	9/7/2019	13:00		47.630917	07.562347	0.74
TERMINATED - 401775	401775	9/7/2019	13:00		47.629607	07.563088	0.56
Odaline	401778	9/7/2019	14:00		47.630918	07.562218	0.37
Onissoi	401776	9/7/2019	14:00		47.630310	07.562670	0.56
TERMINATED - 401775	401775	9/7/2019	14:00		47.629705	07.562892	0.56
Odissa	401777	9/7/2019	14:00		47.630510	07.563147	0.19
Odaline	401778	9/7/2019	15:00		47.630482	07.562583	0.74
Onissoi	401776	9/7/2019	15:00		47.630955	07.562042	0.37
TERMINATED - 401707	401707	9/7/2019	15:00		47.630628	07.562917	0
Odissa	401777	9/7/2019	15:00		47.630457	07.562267	0.37
TERMINATED - 401707	401707	9/7/2019	16:00		47.629595	07.562918	0.19
Odaline	401778	9/7/2019	16:00		47.630630	07.561963	0.37
Onissoi	401776	9/7/2019	16:00		47.630478	07.562892	0.19
Odissa	401777	9/7/2019	16:00		47.630417	07.562663	0
TERMINATED - 401775	401775	9/7/2019	16:01		47.627633	07.563918	1.11
Onissoi	401776	9/7/2019	17:00		47.629872	07.562688	0.37
TERMINATED - 401707	401707	9/7/2019	17:00		47.628820	07.562790	0.37
Odissa	401777	9/7/2019	17:00		47.630510	07.562667	0.37
Odaline	401778	9/7/2019	17:00		47.630620	07.562388	0.37
TERMINATED - 401775	401775	9/7/2019	17:00		47.629560	07.562982	3.15
Odissa	401777	9/7/2019	18:00		47.630068	07.563130	0.56
TERMINATED - 401707	401707	9/7/2019	18:00		47.629873	07.563073	0.19
Odaline	401778	9/7/2019	18:00		47.630495	07.563298	0.19
TERMINATED - 401775	401775	9/7/2019	18:00		47.629255	07.562978	0.37
Onissoi	401776	9/7/2019	18:00		47.629998	07.563105	0.93
Onissoi	401776	9/7/2019	19:00		47.631345	07.560643	0.56
TERMINATED - 401707	401707	9/7/2019	19:00		47.631695	07.560302	0.37
Odaline	401778	9/7/2019	19:00		47.631087	07.560665	0.37
Odissa	401777	9/7/2019	19:00		47.631093	07.560773	0.19
TERMINATED - 401775	401775	9/7/2019	19:01		47.631688	07.559362	0.37
TERMINATED - 401707	401707	9/7/2019	20:00		47.631043	07.559545	0.37
Odaline	401778	9/7/2019	20:00		47.630350	07.559597	0
Onissoi	401776	9/7/2019	20:00		47.630893	07.559307	0.37
Odissa	401777	9/7/2019	20:00		47.630807	07.559617	0.93
TERMINATED - 401775	401775	9/7/2019	20:00		47.630455	07.559203	1.11
TERMINATED - 401707	401707	9/7/2019	21:00		47.630928	07.560075	0.56
Odissa	401777	9/7/2019	21:00		47.631163	07.559813	0.74
Odaline	401778	9/7/2019	21:00		47.631002	07.559773	0.19
Onissoi	401776	9/7/2019	21:00		47.630627	07.560125	0.37
TERMINATED - 401775	401775	9/7/2019	21:01		47.630760	07.559927	0.19
TERMINATED - 401707	401707	9/7/2019	22:00		47.630768	07.556925	0.19
Odaline	401778	9/7/2019	22:00		47.630737	07.556848	0.19
Onissoi	401776	9/7/2019	22:00		47.631045	07.556492	0.37
TERMINATED - 401775	401775	9/7/2019	22:01		47.631003	07.556522	0.37
TERMINATED - 401707	401707	9/7/2019	23:00		47.631615	07.555725	0.56
Odaline	401778	9/7/2019	23:00		47.630870	07.556347	0.37
Onissoi	401776	9/7/2019	23:00		47.630907	07.556472	0.19
TERMINATED - 401775	401775	9/7/2019	23:00		47.630892	07.556228	0.37
Odissa	401777	9/7/2019	23:01		47.631340	07.556065	0.37
Odaline	401778	9/8/2019	00:00		47.630230	07.555427	4.07
TERMINATED - 401707	401707	9/8/2019	00:00		47.631113	07.556193	0
TERMINATED - 401775	401775	9/8/2019	00:00		47.630810	07.555755	3.15
Odissa	401777	9/8/2019	00:00		47.631157	07.556072	2.96
Onissoi	401776	9/8/2019	00:00		47.630458	07.555647	2.96
Odaline	401778	9/8/2019	01:00		47.631152	07.554508	0.74
TERMINATED - 401707	401707	9/8/2019	01:00		47.631322	07.554767	0.74
Onissoi	401776	9/8/2019	01:00		47.631998	07.553948	0.56
Odissa	401777	9/8/2019	01:00		47.631948	07.553837	0.19
TERMINATED - 401775	401775	9/8/2019	01:00		47.631843	07.554293	0.19
Odaline	401778	9/8/2019	02:00		47.630880	07.556498	0.37
Onissoi	401776	9/8/2019	02:00		47.629943	07.557417	0.37
TERMINATED - 401707	401707	9/8/2019	02:00		47.630702	07.556838	0
TERMINATED - 401775	401775	9/8/2019	02:00		47.630862	07.556788	0.56
Odissa	401777	9/8/2019	02:00		47.630402	07.557015	0.37
Odaline	401778	9/8/2019	03:00		47.630748	07.555340	0.37
TERMINATED - 401707	401707	9/8/2019	03:00		47.630455	07.555165	0.19
TERMINATED - 401775	401775	9/8/2019	03:00		47.630842	07.555032	0.37
Onissoi	401776	9/8/2019	03:00		47.630623	07.554813	0.37
Odissa	401777	9/8/2019	03:00		47.631225	07.554787	0.74
Odaline	401778	9/8/2019	04:00		47.632490	07.552415	0.37
Onissoi	401776	9/8/2019	04:00		47.630862	07.554717	0.37
TERMINATED - 401775	401775	9/8/2019	04:00		47.630953	07.554855	0.56
Odissa	401777	9/8/2019	04:00		47.631147	07.554973	0.37
TERMINATED - 401707	401707	9/8/2019	04:00		47.630825	07.554937	0.56
Odaline	401778	9/8/2019	05:00		47.631205	07.555012	0.37
TERMINATED - 401707	401707	9/8/2019	05:00		47.630675	07.554550	0.37
Odissa	401777	9/8/2019	05:00		47.630233	07.554675	0.19
Onissoi	401776	9/8/2019	05:00		47.631003	07.555492	0.37
TERMINATED - 401775	401775	9/8/2019	05:01		47.630618	07.554972	0.74
Odaline	401778	9/8/2019	06:00		47.630752	07.556360	0.37
Onissoi	401776	9/8/2019	06:00		47.631815	07.555198	0.37
Odissa	401777	9/8/2019	06:00		47.630892	07.554768	0.37
TERMINATED - 401707	401707	9/8/2019	06:00		47.631798	07.555488	0.56
TERMINATED - 401775	401775	9/8/2019	06:00		47.632043	07.555810	1.3
TERMINATED - 401775	401775	9/8/2019	07:00		47.630415	07.557077	0.74
Onissoi	401776	9/8/2019	07:00		47.630528	07.557043	0.37
Odaline	401778	9/8/2019	07:00		47.630542	07.557137	0.19
TERMINATED - 401707	401707	9/8/2019	07:00		47.630322	07.557003	0.37
Odissa	401777	9/8/2019	07:00		47.630163	07.557175	0.19
Odaline	401778	9/8/2019	08:00		47.628140	07.558388	0.37
Onissoi	401776	9/8/2019	08:00		47.628458	07.558705	0.56
Odissa	401777	9/8/2019	08:00		47.627940	07.558205	2.41
TERMINATED - 401707	401707	9/8/2019	08:00		47.627963	07.558287	0.19
TERMINATED - 401775	401775	9/8/2019	08:01		47.628255	07.558192	0.19
Odaline	401778	9/8/2019	09:00		47.629052	07.559198	0
TERMINATED - 401707	401707	9/8/2019	09:00		47.628398	07.559208	0
Onissoi	401776	9/8/2019	09:00		47.630707	07.558995	0.56
Odissa	401777	9/8/2019	09:00		47.629168	07.558605	0.93
TERMINATED - 401775	401775	9/8/2019	09:01		47.628248	07.558847	0.19
Odaline	401778	9/8/2019	10:00		47.628492	07.561888	0.56
TERMINATED - 401707	401707	9/8/2019	10:00		47.628540	07.561192	0.19
TERMINATED - 401775	401775	9/8/2019	10:00		47.628517	07.561085	0.37
Onissoi	401776	9/8/2019	10:00		47.628702	07.561865	0.93
Odissa	401777	9/8/2019	10:00		47.629833	07.561562	58.34
TERMINATED - 401707	401707	9/8/2019	11:00		47.628950	07.560940	0
Odaline	401778	9/8/2019	11:00		47.628732	07.559903	0.56
Odissa	401777	9/8/2019	11:00		47.628825	07.560348	0.93
TERMINATED - 401775	401775	9/8/2019	11:00		47.629185	07.560550	0.74
Onissoi	401776	9/8/2019	11:00		47.628745	07.560210	0.19
TERMINATED - 401707	401707	9/8/2019	12:00		47.631343	07.563778	0
TERMINATED - 401775	401775	9/8/2019	12:00		47.631083	07.564987	0.19
Odaline	401778	9/8/2019	12:00		47.630903	07.563355	0
Onissoi	401776	9/8/2019	12:00		47.630937	07.563300	0.37
Odissa	401777	9/8/2019	12:00		47.631170	07.563678	0
Odaline	401778	9/8/2019	13:00		47.631098	07.561857	0.19
TERMINATED - 401707	401707	9/8/2019	13:00		47.631425	07.562118	0.37
TERMINATED - 401775	401775	9/8/2019	13:00		47.631320	07.561748	0.37
Onissoi	401776	9/8/2019	13:00		47.631213	07.561622	0.37
Odissa	401777	9/8/2019	13:00		47.631235	07.562075	0
Odaline	401778	9/8/2019	14:00		47.631093	07.561952	1.11
Odissa	401777	9/8/2019	14:00		47.631185	07.561575	0.19
TERMINATED - 401707	401707	9/8/2019	14:00		47.631062	07.561610	0.19
Onissoi	401776	9/8/2019	14:00		47.630802	07.561275	0.93
TERMINATED - 401775	401775	9/8/2019	14:00		47.631257	07.561625	0.37
Odissa	401777	9/8/2019	15:00		47.631300	07.562150	0.37
Odaline	401778	9/8/2019	15:00		47.631648	07.562775	0
TERMINATED - 401707	401707	9/8/2019	15:00		47.631290	07.562372	0.19
TERMINATED - 401775	401775	9/8/2019	15:00		47.631300	07.562100	0
Odaline	401778	9/8/2019	16:00		47.631010	07.560570	0.37
TERMINATED - 401707	401707	9/8/2019	16:00		47.630868	07.560572	0.56
Odissa	401777	9/8/2019	16:00		47.631228	07.560123	0
TERMINATED - 401775	401775	9/8/2019	16:00		47.631278	07.560093	0.19
Odaline	401778	9/8/2019	17:00		47.631003	07.560293	0.37
TERMINATED - 401707	401707	9/8/2019	17:00		47.630585	07.560637	0.19
Odissa	401777	9/8/2019	17:00		47.630895	07.560590	0.74
TERMINATED - 401775	401775	9/8/2019	17:00		47.631075	07.560447	0.19
Onissoi	401776	9/8/2019	17:00		47.630980	07.560585	0.19
Onissoi	401776	9/8/2019	18:00		47.631153	07.559087	0.37
Odaline	401778	9/8/2019	18:00		47.631495	07.559898	0.37
TERMINATED - 401707	401707	9/8/2019	18:00		47.631058	07.559208	0.37
Odissa	401777	9/8/2019	18:01		47.631073	07.559325	0.56
TERMINATED - 401707	401707	9/8/2019	19:00		47.630243	07.561325	0.37
Odaline	401778	9/8/2019	19:00		47.630232	07.560692	0.93
Onissoi	401776	9/8/2019	19:00		47.630145	07.561003	0.56
Odissa	401777	9/8/2019	19:00		47.630305	07.560955	0
TERMINATED - 401775	401775	9/8/2019	19:00		47.644058	07.549850	2.41
Onissoi	401776	9/8/2019	20:00		47.630688	07.556282	0.37
TERMINATED - 401707	401707	9/8/2019	20:00		47.630972	07.556565	0.56
Odissa	401777	9/8/2019	20:00		47.630850	07.556922	0.56
Odaline	401778	9/8/2019	20:00		47.631002	07.556550	0.56
Odaline	401778	9/8/2019	21:00		47.630855	07.556905	0.56
TERMINATED - 401775	401775	9/8/2019	21:00		47.630625	07.557278	0
Odissa	401777	9/8/2019	21:00		47.630748	07.557807	0.56
TERMINATED - 401707	401707	9/8/2019	21:00		47.630552	07.557133	0.56
Onissoi	401776	9/8/2019	21:00		47.630663	07.557643	2.04
Odaline	401778	9/8/2019	22:00		47.630957	07.556557	0.93
TERMINATED - 401707	401707	9/8/2019	22:00		47.631037	07.556732	0
Odissa	401777	9/8/2019	22:00		47.631565	07.556948	0.37
TERMINATED - 401775	401775	9/8/2019	22:01		47.630725	07.557038	1.85
Onissoi	401776	9/8/2019	22:01		47.631037	07.556777	0.56
Odaline	401778	9/8/2019	23:00		47.631253	07.556265	0.56
Odissa	401777	9/8/2019	23:00		47.631808	07.555865	0.19
TERMINATED - 401775	401775	9/8/2019	23:00		47.632340	07.555422	0.37
Onissoi	401776	9/8/2019	23:00		47.631862	07.555732	0.19
TERMINATED - 401707	401707	9/8/2019	23:00		47.631083	07.557498	47.97
Odaline	401778	9/9/2019	00:00		47.630693	07.556087	0.56
Odissa	401777	9/9/2019	00:00		47.631597	07.556903	0.19
Onissoi	401776	9/9/2019	00:00		47.630945	07.556430	0.19
TERMINATED - 401775	401775	9/9/2019	00:00		47.630817	07.556425	0
TERMINATED - 401707	401707	9/9/2019	00:00		47.631330	07.556517	0.37
Odaline	401778	9/9/2019	01:00		47.630543	07.557002	0
Onissoi	401776	9/9/2019	01:00		47.630758	07.557025	0.93
Odissa	401777	9/9/2019	01:00		47.630710	07.556500	0
TERMINATED - 401707	401707	9/9/2019	01:00		47.630715	07.556595	0.37
TERMINATED - 401775	401775	9/9/2019	01:00		47.630632	07.556455	0.56
Odaline	401778	9/9/2019	02:00		47.631107	07.556662	0.93
Onissoi	401776	9/9/2019	02:00		47.630498	07.557207	0.37
TERMINATED - 401707	401707	9/9/2019	02:00		47.630672	07.557240	0.19
Odissa	401777	9/9/2019	02:00		47.630257	07.557200	0.37
TERMINATED - 401775	401775	9/9/2019	02:00		47.630648	07.557217	0.19
TERMINATED - 401775	401775	9/9/2019	03:00		47.629180	07.556938	0.37
Onissoi	401776	9/9/2019	03:00		47.629238	07.556770	0.19
TERMINATED - 401707	401707	9/9/2019	03:00		47.626942	07.557702	0.74
Odaline	401778	9/9/2019	03:00		47.629457	07.556668	0
Odissa	401777	9/9/2019	03:01		47.628972	07.556788	0.19
Odaline	401778	9/9/2019	04:00		47.629662	07.557012	0.19
Onissoi	401776	9/9/2019	04:00		47.629435	07.556953	0
TERMINATED - 401707	401707	9/9/2019	04:00		47.629162	07.556307	0
Odissa	401777	9/9/2019	04:00		47.629398	07.558590	0.56
TERMINATED - 401775	401775	9/9/2019	04:00		47.629557	07.557115	1.11
Odaline	401778	9/9/2019	05:00		47.630435	07.556753	0.93
TERMINATED - 401775	401775	9/9/2019	05:00		47.629657	07.556818	0.19
TERMINATED - 401707	401707	9/9/2019	05:00		47.629423	07.556888	2.78
Odissa	401777	9/9/2019	05:00		47.629208	07.556788	1.3
Onissoi	401776	9/9/2019	05:00		47.629697	07.556798	2.41
Odaline	401778	9/9/2019	06:00		47.627670	07.559310	0
TERMINATED - 401775	401775	9/9/2019	06:00		47.627458	07.559078	0
TERMINATED - 401707	401707	9/9/2019	06:00		47.627285	07.558840	0.37
Onissoi	401776	9/9/2019	06:00		47.627340	07.559138	0
Odissa	401777	9/9/2019	06:00		47.626692	07.559035	0
Onissoi	401776	9/9/2019	07:00		47.628262	07.557972	0.56
Odissa	401777	9/9/2019	07:00		47.627980	07.557773	0.37
TERMINATED - 401775	401775	9/9/2019	07:00		47.628273	07.557792	0
TERMINATED - 401707	401707	9/9/2019	07:00		47.628498	07.557633	1.11
