Name	ID	Date	Time		Latitude	Longitude		Speed
TERMINATED - 401771	401771	6/22/2020	15:00		47.627222	07.560613		0.19
Kayla (3412) Tellus	T5H-6839	6/22/2020	16:00		47.629143	07.558308		0
Gevaudan (6759) Tellus	T5H-6840	6/22/2020	16:00		47.629308	07.558190		0
TERMINATED - 401771	401771	6/22/2020	16:00		47.629445	07.558537		0.19
TERMINATED - 421430	421430	6/22/2020	16:00		47.629181	07.558283		0
Gevaudan (6759) Tellus	T5H-6840	6/22/2020	17:00		47.630525	07.556625		0
Kayla (3412) Tellus	T5H-6839	6/22/2020	17:00		47.630210	07.556823		0
TERMINATED - 421430	421430	6/22/2020	17:00		47.630257	07.556763		0.19
TERMINATED - 401771	401771	6/22/2020	17:00		47.630443	07.556485		0.37
Gevaudan (6759) Tellus	T5H-6840	6/22/2020	18:00		47.631983	07.555473		0
TERMINATED - 401771	401771	6/22/2020	18:00		47.631670	07.554432		0
TERMINATED - 421430	421430	6/22/2020	18:00		47.631737	07.554912		0.56
Gevaudan (6759) Tellus	T5H-6840	6/22/2020	19:00		47.632450	07.553925		0
TERMINATED - 401771	401771	6/22/2020	19:00		47.632710	07.553870		0.74
TERMINATED - 421430	421430	6/22/2020	19:00		47.632320	07.554234		0.93
Gevaudan (6759) Tellus	T5H-6840	6/22/2020	20:00		47.631247	07.557140		0
TERMINATED - 421430	421430	6/22/2020	20:00		47.631329	07.556915		0.56
TERMINATED - 401771	401771	6/22/2020	20:00		47.631825	07.556858		0.37
Gevaudan (6759) Tellus	T5H-6840	6/22/2020	21:00		47.630912	07.555933		0
TERMINATED - 421430	421430	6/22/2020	21:00		47.630726	07.556332		0.19
TERMINATED - 401771	401771	6/22/2020	21:01		47.630713	07.556158		0
Gevaudan (6759) Tellus	T5H-6840	6/22/2020	22:00		47.630557	07.556232		0
TERMINATED - 401771	401771	6/22/2020	22:00		47.630622	07.556777		0.93
TERMINATED - 421430	421430	6/22/2020	22:00		47.630604	07.556693		0.19
Gevaudan (6759) Tellus	T5H-6840	6/22/2020	23:00		47.630388	07.556868		0
TERMINATED - 401771	401771	6/22/2020	23:00		47.630547	07.556730		0.37
TERMINATED - 421430	421430	6/22/2020	23:00		47.630623	07.556724		0
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	00:00		47.630488	07.556838		0
TERMINATED - 421430	421430	6/23/2020	00:00		47.629997	07.556402		0.19
TERMINATED - 401771	401771	6/23/2020	00:00		47.630453	07.556687		0.37
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	01:00		47.629457	07.557532		0
TERMINATED - 401771	401771	6/23/2020	01:00		47.629558	07.557787		0.93
TERMINATED - 421430	421430	6/23/2020	01:00		47.630154	07.556512		0
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	02:00		47.629610	07.557545		0
TERMINATED - 421430	421430	6/23/2020	02:00		47.629486	07.557667		1.11
TERMINATED - 401771	401771	6/23/2020	02:00		47.629658	07.557790		0.19
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	03:00		47.629623	07.557712		0
TERMINATED - 421430	421430	6/23/2020	03:00		47.629486	07.557865		0.37
TERMINATED - 401771	401771	6/23/2020	03:00		47.629473	07.558095		0.19
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	04:00		47.629660	07.557743		0
TERMINATED - 401771	401771	6/23/2020	04:00		47.629490	07.558085		1.11
TERMINATED - 421430	421430	6/23/2020	04:00		47.629471	07.557935		0.19
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	05:00		47.630272	07.558993		0
TERMINATED - 421430	421430	6/23/2020	05:00		47.630524	07.558653		1.11
TERMINATED - 401771	401771	6/23/2020	05:00		47.630020	07.558800		0.56
Kayla (3412) Tellus	T5H-6839	6/23/2020	06:00		47.629283	07.560143		0
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	06:00		47.629472	07.560252		0
TERMINATED - 421430	421430	6/23/2020	06:00		47.629448	07.560188		1.67
TERMINATED - 401771	401771	6/23/2020	06:00		47.629272	07.560738		0.56
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	07:00		47.628705	07.562062		0
Kayla (3412) Tellus	T5H-6839	6/23/2020	07:00		47.628793	07.560767		0
TERMINATED - 401771	401771	6/23/2020	07:00		47.628548	07.561575		0.56
TERMINATED - 421430	421430	6/23/2020	07:00		47.628803	07.561783		0.74
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	08:00		47.630043	07.562212		0
Kayla (3412) Tellus	T5H-6839	6/23/2020	08:00		47.629772	07.562602		0
TERMINATED - 401771	401771	6/23/2020	08:00		47.629535	07.562972		1.67
TERMINATED - 421430	421430	6/23/2020	08:00		47.629925	07.562417		0.37
Kayla (3412) Tellus	T5H-6839	6/23/2020	09:00		47.630710	07.561885		0
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	09:00		47.630608	07.562563		0
TERMINATED - 401771	401771	6/23/2020	09:00		47.630247	07.562877		0.19
TERMINATED - 421430	421430	6/23/2020	09:00		47.630398	07.562503		0
Kayla (3412) Tellus	T5H-6839	6/23/2020	10:00		47.631135	07.560903		0
TERMINATED - 401771	401771	6/23/2020	10:00		47.630885	07.561310		0.56
TERMINATED - 421430	421430	6/23/2020	10:00		47.631210	07.560665		2.41
Kayla (3412) Tellus	T5H-6839	6/23/2020	11:00		47.630312	07.562528		0
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	11:00		47.630178	07.562827		0
TERMINATED - 401771	401771	6/23/2020	11:00		47.630137	07.563822		0.56
TERMINATED - 421430	421430	6/23/2020	11:00		47.630497	07.562592		0
Kayla (3412) Tellus	T5H-6839	6/23/2020	12:00		47.629913	07.562730		0
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	12:00		47.629897	07.562838		0
TERMINATED - 421430	421430	6/23/2020	12:00		47.629784	07.562712		0.56
TERMINATED - 401771	401771	6/23/2020	12:00		47.630150	07.562938		0.37
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	13:00		47.629870	07.562783		0
Kayla (3412) Tellus	T5H-6839	6/23/2020	13:00		47.629730	07.562755		0
TERMINATED - 421430	421430	6/23/2020	13:00		47.629692	07.562925		0.56
TERMINATED - 401771	401771	6/23/2020	13:00		47.629787	07.562890		0.19
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	14:00		47.628540	07.561360		0
Kayla (3412) Tellus	T5H-6839	6/23/2020	14:00		47.629433	07.560375		0
TERMINATED - 421430	421430	6/23/2020	14:00		47.629848	07.560600		9.07
TERMINATED - 401771	401771	6/23/2020	14:00		47.629422	07.560252		9.82
Kayla (3412) Tellus	T5H-6839	6/23/2020	15:00		47.627528	07.561683		0
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	15:00		47.627903	07.561752		0
TERMINATED - 421430	421430	6/23/2020	15:00		47.627686	07.562322		0.56
Kayla (3412) Tellus	T5H-6839	6/23/2020	16:00		47.628473	07.559723		0
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	16:00		47.628557	07.559855		0
TERMINATED - 401771	401771	6/23/2020	16:00		47.628348	07.559990		0.19
TERMINATED - 421430	421430	6/23/2020	16:00		47.628445	07.560292		0.37
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	17:00		47.629238	07.558018		0
Kayla (3412) Tellus	T5H-6839	6/23/2020	17:00		47.629078	07.558138		0
TERMINATED - 421430	421430	6/23/2020	17:00		47.629223	07.558095		0
TERMINATED - 401771	401771	6/23/2020	17:00		47.629250	07.558117		0.19
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	18:00		47.629877	07.557680		0
Kayla (3412) Tellus	T5H-6839	6/23/2020	18:00		47.629820	07.558148		0
TERMINATED - 401771	401771	6/23/2020	18:00		47.630030	07.557528		0.19
TERMINATED - 421430	421430	6/23/2020	18:00		47.629726	07.557542		1.85
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	19:00		47.631065	07.556182		0
Kayla (3412) Tellus	T5H-6839	6/23/2020	19:00		47.631037	07.556662		0
TERMINATED - 421430	421430	6/23/2020	19:00		47.630985	07.556215		0.56
TERMINATED - 401771	401771	6/23/2020	19:00		47.631498	07.556580		0.56
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	20:00		47.631188	07.555043		0
Kayla (3412) Tellus	T5H-6839	6/23/2020	20:00		47.631100	07.555322		0
TERMINATED - 421430	421430	6/23/2020	20:00		47.631222	07.555165		0
TERMINATED - 401771	401771	6/23/2020	20:00		47.636815	07.551712		8.52
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	21:00		47.629843	07.556248		0
Kayla (3412) Tellus	T5H-6839	6/23/2020	21:00		47.630272	07.556180		0
TERMINATED - 401771	401771	6/23/2020	21:00		47.630020	07.556457		0.37
TERMINATED - 421430	421430	6/23/2020	21:00		47.629875	07.556327		0.19
Kayla (3412) Tellus	T5H-6839	6/23/2020	22:00		47.630587	07.556135		0
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	22:00		47.630702	07.556083		0
TERMINATED - 401771	401771	6/23/2020	22:00		47.630707	07.556118		0.19
TERMINATED - 421430	421430	6/23/2020	22:00		47.630722	07.556000		0.19
Kayla (3412) Tellus	T5H-6839	6/23/2020	23:00		47.630717	07.556137		0
Gevaudan (6759) Tellus	T5H-6840	6/23/2020	23:00		47.630717	07.556018		0
TERMINATED - 421430	421430	6/23/2020	23:00		47.630714	07.555958		0.37
TERMINATED - 401771	401771	6/23/2020	23:00		47.631057	07.555723		0.56
Kayla (3412) Tellus	T5H-6839	6/24/2020	00:00		47.630632	07.556093		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	00:00		47.630605	07.555973		0
TERMINATED - 421430	421430	6/24/2020	00:00		47.630791	07.556018		0
TERMINATED - 401771	401771	6/24/2020	00:00		47.630608	07.556007		0
Kayla (3412) Tellus	T5H-6839	6/24/2020	01:00		47.630740	07.556075		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	01:00		47.630700	07.555768		0
TERMINATED - 401771	401771	6/24/2020	01:00		47.630680	07.555825		0
TERMINATED - 421430	421430	6/24/2020	01:00		47.630749	07.556046		0
Kayla (3412) Tellus	T5H-6839	6/24/2020	02:00		47.630625	07.556133		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	02:00		47.630673	07.555773		0
TERMINATED - 401771	401771	6/24/2020	02:00		47.630568	07.556013		0.56
TERMINATED - 421430	421430	6/24/2020	02:00		47.630856	07.556405		0.74
Kayla (3412) Tellus	T5H-6839	6/24/2020	03:00		47.630585	07.556363		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	03:00		47.630687	07.555765		0
TERMINATED - 421430	421430	6/24/2020	03:00		47.630665	07.556170		0.37
TERMINATED - 401771	401771	6/24/2020	03:00		47.630535	07.556098		0.19
Kayla (3412) Tellus	T5H-6839	6/24/2020	04:00		47.630578	07.556522		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	04:00		47.630730	07.555795		0
TERMINATED - 421430	421430	6/24/2020	04:00		47.630642	07.556158		1.11
TERMINATED - 401771	401771	6/24/2020	04:00		47.630640	07.556352		0.37
Kayla (3412) Tellus	T5H-6839	6/24/2020	05:00		47.630222	07.558767		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	05:00		47.629978	07.559102		0
TERMINATED - 401771	401771	6/24/2020	05:00		47.629667	07.558907		0.74
TERMINATED - 421430	421430	6/24/2020	05:00		47.629875	07.558957		0
Kayla (3412) Tellus	T5H-6839	6/24/2020	06:00		47.629277	07.559572		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	06:00		47.629483	07.559013		0
TERMINATED - 401771	401771	6/24/2020	06:00		47.629160	07.559475		0.19
TERMINATED - 421430	421430	6/24/2020	06:00		47.629585	07.559206		0
Kayla (3412) Tellus	T5H-6839	6/24/2020	07:00		47.627398	07.560250		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	07:00		47.627348	07.560132		0
TERMINATED - 401771	401771	6/24/2020	07:00		47.627647	07.559332		0.37
TERMINATED - 421430	421430	6/24/2020	07:00		47.627331	07.560085		0.19
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	08:00		47.628110	07.562010		0
Kayla (3412) Tellus	T5H-6839	6/24/2020	08:00		47.628192	07.562233		0
TERMINATED - 421430	421430	6/24/2020	08:00		47.628307	07.562322		0.19
TERMINATED - 401771	401771	6/24/2020	08:00		47.627832	07.562368		0.37
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	09:00		47.628323	07.561842		0
Kayla (3412) Tellus	T5H-6839	6/24/2020	09:00		47.628490	07.561893		0
TERMINATED - 421430	421430	6/24/2020	09:00		47.628288	07.562062		0.19
TERMINATED - 401771	401771	6/24/2020	09:01		47.628540	07.565753		0.74
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	10:00		47.627022	07.560555		0
Kayla (3412) Tellus	T5H-6839	6/24/2020	10:00		47.627242	07.560360		0
TERMINATED - 421430	421430	6/24/2020	10:00		47.627476	07.560019		7.59
Kayla (3412) Tellus	T5H-6839	6/24/2020	11:00		47.627450	07.561172		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	11:00		47.627173	07.560697		0
TERMINATED - 421430	421430	6/24/2020	11:00		47.627258	07.560838		0.19
TERMINATED - 401771	401771	6/24/2020	11:01		47.627100	07.560895		0.93
Kayla (3412) Tellus	T5H-6839	6/24/2020	12:00		47.627957	07.562153		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	12:00		47.627938	07.562200		0
TERMINATED - 421430	421430	6/24/2020	12:00		47.627804	07.562358		0.56
TERMINATED - 401771	401771	6/24/2020	12:01		47.627900	07.562153		1.3
Kayla (3412) Tellus	T5H-6839	6/24/2020	13:00		47.630100	07.562497		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	13:00		47.630105	07.562553		0
TERMINATED - 401771	401771	6/24/2020	13:00		47.630365	07.562832		0.37
TERMINATED - 421430	421430	6/24/2020	13:00		47.630505	07.562543		0.19
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	14:00		47.630195	07.562607		0
Kayla (3412) Tellus	T5H-6839	6/24/2020	14:00		47.629983	07.562475		0
TERMINATED - 401771	401771	6/24/2020	14:00		47.630182	07.562673		0.19
TERMINATED - 421430	421430	6/24/2020	14:00		47.630215	07.562489		0
Kayla (3412) Tellus	T5H-6839	6/24/2020	15:00		47.627912	07.562062		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	15:00		47.627503	07.561965		0
TERMINATED - 421430	421430	6/24/2020	15:00		47.627384	07.561677		1.11
TERMINATED - 401771	401771	6/24/2020	15:00		47.626805	07.561935		0.37
Kayla (3412) Tellus	T5H-6839	6/24/2020	16:00		47.627572	07.561440		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	16:00		47.627177	07.562280		0
TERMINATED - 401771	401771	6/24/2020	16:00		47.626960	07.561460		0.37
TERMINATED - 421430	421430	6/24/2020	16:00		47.626953	07.561572		0.37
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	17:00		47.629262	07.556525		0
Kayla (3412) Tellus	T5H-6839	6/24/2020	17:00		47.629107	07.556793		0
TERMINATED - 421430	421430	6/24/2020	17:00		47.629082	07.556698		0.74
TERMINATED - 401771	401771	6/24/2020	17:00		47.629283	07.557093		0.19
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	18:00		47.630168	07.556345		0
TERMINATED - 421430	421430	6/24/2020	18:00		47.630211	07.556189		0.37
TERMINATED - 401771	401771	6/24/2020	18:00		47.630197	07.556505		0.74
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	19:00		47.629103	07.556897		0
TERMINATED - 401771	401771	6/24/2020	19:00		47.629120	07.558448		0.37
TERMINATED - 421430	421430	6/24/2020	19:00		47.629040	07.556975		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	20:00		47.627330	07.559485		0
TERMINATED - 401771	401771	6/24/2020	20:00		47.627290	07.559455		0.74
TERMINATED - 421430	421430	6/24/2020	20:00		47.627319	07.559524		0.19
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	21:00		47.628918	07.559330		0
TERMINATED - 401771	401771	6/24/2020	21:00		47.629093	07.559342		0.19
TERMINATED - 421430	421430	6/24/2020	21:00		47.628845	07.559250		1.3
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	22:00		47.628965	07.558318		0
TERMINATED - 401771	401771	6/24/2020	22:00		47.629142	07.558577		0
TERMINATED - 421430	421430	6/24/2020	22:00		47.628895	07.558535		0.19
Kayla (3412) Tellus	T5H-6839	6/24/2020	23:00		47.627315	07.559020		0
Gevaudan (6759) Tellus	T5H-6840	6/24/2020	23:00		47.627690	07.558870		0
TERMINATED - 401771	401771	6/24/2020	23:00		47.628953	07.558243		0.37
TERMINATED - 421430	421430	6/24/2020	23:00		47.628658	07.558735		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	00:00		47.628727	07.558678		0
Kayla (3412) Tellus	T5H-6839	6/25/2020	00:00		47.627473	07.558990		0
TERMINATED - 401771	401771	6/25/2020	00:00		47.627923	07.556000		0.56
TERMINATED - 421430	421430	6/25/2020	00:00		47.628407	07.558290		0.37
Kayla (3412) Tellus	T5H-6839	6/25/2020	01:00		47.627493	07.559023		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	01:00		47.628812	07.558493		0
TERMINATED - 401771	401771	6/25/2020	01:00		47.628257	07.558765		0.56
TERMINATED - 421430	421430	6/25/2020	01:00		47.628315	07.558490		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	02:00		47.628713	07.558445		0
Kayla (3412) Tellus	T5H-6839	6/25/2020	02:00		47.627482	07.558935		0
TERMINATED - 421430	421430	6/25/2020	02:00		47.628757	07.558560		0
TERMINATED - 401771	401771	6/25/2020	02:00		47.628673	07.558893		0.19
Kayla (3412) Tellus	T5H-6839	6/25/2020	03:00		47.627485	07.559007		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	03:00		47.628652	07.558525		0
TERMINATED - 401771	401771	6/25/2020	03:00		47.628818	07.559105		0
TERMINATED - 421430	421430	6/25/2020	03:00		47.628452	07.558612		0
Kayla (3412) Tellus	T5H-6839	6/25/2020	04:00		47.627472	07.559095		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	04:00		47.628623	07.558655		0
TERMINATED - 421430	421430	6/25/2020	04:00		47.628506	07.558641		0
TERMINATED - 401771	401771	6/25/2020	04:00		47.628238	07.558900		0.19
Kayla (3412) Tellus	T5H-6839	6/25/2020	05:00		47.627373	07.559935		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	05:00		47.627298	07.560015		0
TERMINATED - 401771	401771	6/25/2020	05:00		47.627095	07.560078		2.04
TERMINATED - 421430	421430	6/25/2020	05:00		47.627403	07.560445		0.37
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	06:00		47.630623	07.558577		0
Kayla (3412) Tellus	T5H-6839	6/25/2020	06:00		47.630718	07.558702		0
TERMINATED - 401771	401771	6/25/2020	06:00		47.630798	07.558933		0.56
TERMINATED - 421430	421430	6/25/2020	06:00		47.630928	07.558565		0.56
Kayla (3412) Tellus	T5H-6839	6/25/2020	07:00		47.631515	07.555383		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	07:00		47.631478	07.555593		0
TERMINATED - 401771	401771	6/25/2020	07:00		47.631743	07.556350		0.56
TERMINATED - 421430	421430	6/25/2020	07:00		47.631657	07.555330		0.37
Kayla (3412) Tellus	T5H-6839	6/25/2020	08:00		47.631402	07.555385		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	08:00		47.631405	07.555572		0
TERMINATED - 401771	401771	6/25/2020	08:00		47.631322	07.555765		0.37
TERMINATED - 421430	421430	6/25/2020	08:00		47.631310	07.555750		0.93
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	09:00		47.631275	07.555700		0
Kayla (3412) Tellus	T5H-6839	6/25/2020	09:00		47.631087	07.555810		0
TERMINATED - 401771	401771	6/25/2020	09:00		47.631277	07.555645		0.37
TERMINATED - 421430	421430	6/25/2020	09:00		47.631168	07.555855		0.56
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	10:00		47.631482	07.555573		0
TERMINATED - 421430	421430	6/25/2020	10:00		47.631420	07.555215		0.19
TERMINATED - 401771	401771	6/25/2020	10:00		47.631473	07.556270		0.56
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	11:00		47.631385	07.555517		0
TERMINATED - 421430	421430	6/25/2020	11:00		47.631645	07.554578		0.37
TERMINATED - 401771	401771	6/25/2020	11:01		47.632437	07.556737		1.11
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	12:00		47.631477	07.555530		0
TERMINATED - 421430	421430	6/25/2020	12:00		47.631603	07.555807		0.56
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	13:00		47.631447	07.555162		0
TERMINATED - 401771	401771	6/25/2020	13:00		47.631605	07.554733		0.37
TERMINATED - 421430	421430	6/25/2020	13:00		47.631603	07.555728		0.93
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	14:00		47.631257	07.555827		0
TERMINATED - 421430	421430	6/25/2020	14:00		47.631485	07.555654		0.37
TERMINATED - 401771	401771	6/25/2020	14:00		47.631352	07.556107		0.19
Kayla (3412) Tellus	T5H-6839	6/25/2020	15:00		47.631127	07.555788		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	15:00		47.631167	07.555773		0
TERMINATED - 421430	421430	6/25/2020	15:00		47.631531	07.555885		2.04
TERMINATED - 401771	401771	6/25/2020	15:00		47.631668	07.556007		0.56
Kayla (3412) Tellus	T5H-6839	6/25/2020	16:00		47.630562	07.555900		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	16:00		47.630873	07.555645		0
TERMINATED - 401771	401771	6/25/2020	16:00		47.631057	07.556110		0.74
TERMINATED - 421430	421430	6/25/2020	16:00		47.631279	07.555680		1.48
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	17:00		47.630580	07.555995		0
Kayla (3412) Tellus	T5H-6839	6/25/2020	17:00		47.629982	07.556455		0
TERMINATED - 421430	421430	6/25/2020	17:00		47.630238	07.556417		0.19
TERMINATED - 401771	401771	6/25/2020	17:00		47.630537	07.556820		0.37
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	18:00		47.630312	07.556363		0
Kayla (3412) Tellus	T5H-6839	6/25/2020	18:00		47.629657	07.556458		0
TERMINATED - 421430	421430	6/25/2020	18:00		47.630203	07.556345		1.67
TERMINATED - 401771	401771	6/25/2020	18:00		47.630315	07.556580		0.37
Kayla (3412) Tellus	T5H-6839	6/25/2020	19:00		47.630418	07.557683		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	19:00		47.630350	07.558070		0
TERMINATED - 421430	421430	6/25/2020	19:00		47.630329	07.557408		0.19
TERMINATED - 401771	401771	6/25/2020	19:00		47.630333	07.558223		0.37
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	20:00		47.627415	07.559523		0
Kayla (3412) Tellus	T5H-6839	6/25/2020	20:00		47.627270	07.559153		0
TERMINATED - 421430	421430	6/25/2020	20:00		47.627495	07.559532		0.37
TERMINATED - 401771	401771	6/25/2020	20:00		47.627752	07.559553		0.93
Kayla (3412) Tellus	T5H-6839	6/25/2020	21:00		47.627255	07.559377		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	21:00		47.627418	07.559488		0
TERMINATED - 421430	421430	6/25/2020	21:00		47.627346	07.559587		0.74
TERMINATED - 401771	401771	6/25/2020	21:00		47.627935	07.559173		0.56
Kayla (3412) Tellus	T5H-6839	6/25/2020	22:00		47.628875	07.558537		0
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	22:00		47.628830	07.558505		0
TERMINATED - 401771	401771	6/25/2020	22:00		47.629183	07.558407		0.19
TERMINATED - 421430	421430	6/25/2020	22:00		47.628830	07.558647		0.19
Gevaudan (6759) Tellus	T5H-6840	6/25/2020	23:00		47.628802	07.558648		0
Kayla (3412) Tellus	T5H-6839	6/25/2020	23:00		47.628922	07.558580		0
TERMINATED - 421430	421430	6/25/2020	23:00		47.628868	07.558575		0.56
TERMINATED - 401771	401771	6/25/2020	23:00		47.628530	07.557210		0
Gevaudan (6759) Tellus	T5H-6840	6/26/2020	00:00		47.628848	07.558600		0
Kayla (3412) Tellus	T5H-6839	6/26/2020	00:00		47.628915	07.558312		0
TERMINATED - 421430	421430	6/26/2020	00:00		47.628937	07.558535		0.37
Gevaudan (6759) Tellus	T5H-6840	6/26/2020	01:00		47.628763	07.558615		0
Kayla (3412) Tellus	T5H-6839	6/26/2020	01:00		47.628935	07.558587		0
TERMINATED - 401771	401771	6/26/2020	01:00		47.629068	07.558673		0
TERMINATED - 421430	421430	6/26/2020	01:00		47.628902	07.558667		0.19
Kayla (3412) Tellus	T5H-6839	6/26/2020	02:00		47.628912	07.558618		0
Gevaudan (6759) Tellus	T5H-6840	6/26/2020	02:00		47.628785	07.558575		0
TERMINATED - 421430	421430	6/26/2020	02:00		47.628830	07.558637		0
TERMINATED - 401771	401771	6/26/2020	02:00		47.629003	07.559038		0.56
Kayla (3412) Tellus	T5H-6839	6/26/2020	03:00		47.628943	07.558610		0
Gevaudan (6759) Tellus	T5H-6840	6/26/2020	03:00		47.628732	07.558623		0
TERMINATED - 421430	421430	6/26/2020	03:00		47.628521	07.558987		0.37
TERMINATED - 401771	401771	6/26/2020	03:00		47.628625	07.558398		0.74
Kayla (3412) Tellus	T5H-6839	6/26/2020	04:00		47.629027	07.558412		0
Gevaudan (6759) Tellus	T5H-6840	6/26/2020	04:00		47.628792	07.558740		0
TERMINATED - 421430	421430	6/26/2020	04:00		47.628963	07.558587		0.19
TERMINATED - 401771	401771	6/26/2020	04:00		47.628303	07.558387		0.56
Gevaudan (6759) Tellus	T5H-6840	6/26/2020	05:00		47.629403	07.559902		0
Kayla (3412) Tellus	T5H-6839	6/26/2020	05:00		47.629362	07.559798		0
TERMINATED - 421430	421430	6/26/2020	05:00		47.629448	07.559698		2.59
TERMINATED - 401771	401771	6/26/2020	05:00		47.629540	07.559697		0
Kayla (3412) Tellus	T5H-6839	6/26/2020	06:00		47.630592	07.560608		0
Gevaudan (6759) Tellus	T5H-6840	6/26/2020	06:00		47.630297	07.560783		0
TERMINATED - 421430	421430	6/26/2020	06:00		47.630394	07.560695		0.19
TERMINATED - 401771	401771	6/26/2020	06:00		47.630335	07.561162		0.19
Kayla (3412) Tellus	T5H-6839	6/26/2020	07:00		47.630770	07.561802		0
Gevaudan (6759) Tellus	T5H-6840	6/26/2020	07:00		47.630842	07.561942		0
TERMINATED - 421430	421430	6/26/2020	07:00		47.631489	07.561807		0.56
TERMINATED - 401771	401771	6/26/2020	07:00		47.631525	07.562568		0.74
Kayla (3412) Tellus	T5H-6839	6/26/2020	08:00		47.630992	07.561360		0
Gevaudan (6759) Tellus	T5H-6840	6/26/2020	08:00		47.631320	07.560810		0
TERMINATED - 401771	401771	6/26/2020	08:00		47.631012	07.561470		0.93
TERMINATED - 421430	421430	6/26/2020	08:00		47.631493	07.560807		0.56
Kayla (3412) Tellus	T5H-6839	6/26/2020	09:00		47.630172	07.562032		0
Gevaudan (6759) Tellus	T5H-6840	6/26/2020	09:00		47.630075	07.562685		0
TERMINATED - 421430	421430	6/26/2020	09:00		47.630074	07.562020		0.19
TERMINATED - 401771	401771	6/26/2020	09:00		47.629932	07.562713		0
Gevaudan (6759) Tellus	T5H-6840	6/26/2020	10:00		47.630845	07.563410		0
Kayla (3412) Tellus	T5H-6839	6/26/2020	10:00		47.631050	07.563278		0
TERMINATED - 401771	401771	6/26/2020	10:00		47.631065	07.563903		0.19
TERMINATED - 421430	421430	6/26/2020	10:00		47.630798	07.563222		0
