Name	ID	Date	Time		Latitude	Longitude	Speed
TERMINATED - 401707	401707	3/27/2021	10:00		47.630847	07.557010	0.19
Onissoi	401776	3/27/2021	11:00		47.629430	07.557247	14.45
TERMINATED - 401775	401775	3/27/2021	11:00		47.626198	07.533358	0.74
Odissa	401777	3/27/2021	11:00		47.629558	07.557242	0.37
TERMINATED - 401707	401707	3/27/2021	11:00		47.629433	07.557422	0.19
Onissoi	401776	3/27/2021	12:00		47.628885	07.559370	0.56
Odissa	401777	3/27/2021	12:00		47.628787	07.559258	0
TERMINATED - 401775	401775	3/27/2021	12:00		47.625978	07.533828	0.56
TERMINATED - 401707	401707	3/27/2021	12:00		47.628705	07.559258	0.19
Odissa	401777	3/27/2021	13:00		47.628513	07.558683	0.56
Onissoi	401776	3/27/2021	13:00		47.629295	07.559282	0.19
TERMINATED - 401775	401775	3/27/2021	13:00		47.626022	07.533705	0.19
TERMINATED - 401707	401707	3/27/2021	13:00		47.629040	07.558898	0.37
TERMINATED - 401775	401775	3/27/2021	14:00		47.625747	07.533690	0.37
Onissoi	401776	3/27/2021	14:00		47.629152	07.560150	0.56
Odissa	401777	3/27/2021	14:00		47.629223	07.560412	0.19
TERMINATED - 401707	401707	3/27/2021	14:00		47.628815	07.560198	0.56
Onissoi	401776	3/27/2021	15:00		47.627628	07.561005	0.37
TERMINATED - 401707	401707	3/27/2021	15:00		47.628318	07.560385	1.3
Odissa	401777	3/27/2021	15:00		47.626382	07.561655	0.19
TERMINATED - 401775	401775	3/27/2021	15:00		47.626180	07.533487	0.56
Odissa	401777	3/27/2021	16:00		47.629627	07.559592	0.74
Onissoi	401776	3/27/2021	16:00		47.629243	07.559988	0.37
TERMINATED - 401775	401775	3/27/2021	16:00		47.626208	07.533415	0.56
TERMINATED - 401707	401707	3/27/2021	16:00		47.629207	07.559547	0
Odissa	401777	3/27/2021	17:00		47.630943	07.559233	0.56
Onissoi	401776	3/27/2021	17:00		47.630972	07.559180	0.19
TERMINATED - 401707	401707	3/27/2021	17:00		47.631092	07.559327	0.37
TERMINATED - 401775	401775	3/27/2021	17:00		47.626113	07.533437	1.3
Onissoi	401776	3/27/2021	18:00		47.630872	07.560700	0.19
Odissa	401777	3/27/2021	18:00		47.630870	07.560933	0.93
TERMINATED - 401707	401707	3/27/2021	18:00		47.630985	07.560858	0.74
Odissa	401777	3/27/2021	19:00		47.630850	07.562808	0.37
TERMINATED - 401775	401775	3/27/2021	19:00		47.625860	07.532748	0.93
Onissoi	401776	3/27/2021	19:00		47.630768	07.562305	0.56
TERMINATED - 401707	401707	3/27/2021	19:00		47.631050	07.563038	1.11
TERMINATED - 401775	401775	3/27/2021	20:00		47.626153	07.532230	0.74
TERMINATED - 401707	401707	3/27/2021	20:00		47.633805	07.564415	0.37
Odissa	401777	3/27/2021	20:00		47.630768	07.563815	0.74
Onissoi	401776	3/27/2021	20:00		47.630817	07.563575	0.19
Onissoi	401776	3/27/2021	21:00		47.630600	07.563472	0.56
TERMINATED - 401707	401707	3/27/2021	21:00		47.630987	07.561825	1.3
TERMINATED - 401775	401775	3/27/2021	21:00		47.626612	07.533165	0.37
Odissa	401777	3/27/2021	21:00		47.630165	07.563792	0.19
TERMINATED - 401707	401707	3/27/2021	22:00		47.630365	07.560818	0.19
Odissa	401777	3/27/2021	22:00		47.630875	07.561047	0.56
TERMINATED - 401775	401775	3/27/2021	22:00		47.626377	07.533613	0.74
Onissoi	401776	3/27/2021	23:00		47.630737	07.559825	0.56
TERMINATED - 401775	401775	3/27/2021	23:00		47.626802	07.533340	1.67
Odissa	401777	3/27/2021	23:00		47.630903	07.559878	0.19
TERMINATED - 401707	401707	3/27/2021	23:00		47.631313	07.559828	0.19
TERMINATED - 401707	401707	3/28/2021	00:00		47.631152	07.558945	0
TERMINATED - 401775	401775	3/28/2021	00:00		47.625907	07.533082	0.19
Odissa	401777	3/28/2021	00:00		47.631068	07.558495	0
Onissoi	401776	3/28/2021	00:00		47.631007	07.558730	0.19
Onissoi	401776	3/28/2021	01:00		47.631033	07.558292	0.37
Odissa	401777	3/28/2021	01:00		47.630683	07.557805	0.37
TERMINATED - 401775	401775	3/28/2021	01:00		47.628293	07.533058	0.19
TERMINATED - 401707	401707	3/28/2021	01:00		47.631372	07.558262	0.37
TERMINATED - 401707	401707	3/28/2021	02:00		47.630028	07.560537	12.96
Onissoi	401776	3/28/2021	02:00		47.629447	07.561145	3.89
Odissa	401777	3/28/2021	02:00		47.629263	07.561288	11.3
TERMINATED - 401775	401775	3/28/2021	02:00		47.626308	07.533335	2.78
Onissoi	401776	3/28/2021	03:00		47.630370	07.559070	0.37
TERMINATED - 401775	401775	3/28/2021	03:00		47.625792	07.533492	0.19
Odissa	401777	3/28/2021	03:00		47.629978	07.558798	0.37
TERMINATED - 401707	401707	3/28/2021	03:00		47.629947	07.558577	3.52
Onissoi	401776	3/28/2021	04:00		47.630618	07.557478	0.93
Odissa	401777	3/28/2021	04:00		47.630160	07.557862	0.56
TERMINATED - 401707	401707	3/28/2021	04:00		47.630252	07.557948	0
TERMINATED - 401775	401775	3/28/2021	04:00		47.626567	07.533105	0.19
TERMINATED - 401775	401775	3/28/2021	05:00		47.626558	07.533190	0
Onissoi	401776	3/28/2021	05:00		47.630338	07.558452	1.11
Odissa	401777	3/28/2021	05:00		47.630442	07.558667	0.56
TERMINATED - 401707	401707	3/28/2021	05:00		47.630045	07.558927	1.3
TERMINATED - 401775	401775	3/28/2021	06:00		47.626513	07.533262	0.37
TERMINATED - 401707	401707	3/28/2021	06:00		47.630515	07.558980	0.37
Odissa	401777	3/28/2021	06:01		47.630740	07.559062	0.74
TERMINATED - 401707	401707	3/28/2021	07:00		47.630678	07.559002	0.56
TERMINATED - 401775	401775	3/28/2021	07:00		47.626737	07.533630	0.74
Odissa	401777	3/28/2021	07:00		47.630438	07.559007	0.74
Onissoi	401776	3/28/2021	07:00		47.630507	07.559167	0.74
Odissa	401777	3/28/2021	08:00		47.630805	07.557482	0
TERMINATED - 401707	401707	3/28/2021	08:00		47.630465	07.558210	0.74
Onissoi	401776	3/28/2021	08:00		47.630727	07.557327	0.74
TERMINATED - 401775	401775	3/28/2021	08:00		47.626407	07.533648	0.74
TERMINATED - 401707	401707	3/28/2021	09:00		47.630630	07.557298	0.19
Onissoi	401776	3/28/2021	09:00		47.630730	07.557288	0
Odissa	401777	3/28/2021	09:00		47.630715	07.556962	1.11
TERMINATED - 401775	401775	3/28/2021	09:00		47.626322	07.533780	0.19
TERMINATED - 401775	401775	3/28/2021	10:00		47.625942	07.534023	0
Odissa	401777	3/28/2021	10:00		47.628987	07.558013	0.37
TERMINATED - 401707	401707	3/28/2021	10:00		47.629125	07.558002	0
Onissoi	401776	3/28/2021	10:00		47.629018	07.557968	0.56
TERMINATED - 401707	401707	3/28/2021	11:00		47.628337	07.558523	0.56
Odissa	401777	3/28/2021	11:00		47.628065	07.558763	0.19
Onissoi	401776	3/28/2021	11:00		47.628032	07.558868	0.37
TERMINATED - 401775	401775	3/28/2021	11:00		47.625550	07.534190	0.37
TERMINATED - 401775	401775	3/28/2021	12:00		47.626115	07.533878	0
TERMINATED - 401707	401707	3/28/2021	12:00		47.627373	07.560193	0.37
Onissoi	401776	3/28/2021	12:00		47.627642	07.560637	1.11
Odissa	401777	3/28/2021	12:00		47.627185	07.560510	0.37
Onissoi	401776	3/28/2021	13:00		47.627890	07.561358	0.19
Odissa	401777	3/28/2021	13:00		47.627777	07.560812	0.74
TERMINATED - 401707	401707	3/28/2021	13:00		47.627733	07.559947	0
TERMINATED - 401775	401775	3/28/2021	13:00		47.625613	07.533667	0.37
Onissoi	401776	3/28/2021	14:00		47.627420	07.559310	0.19
TERMINATED - 401775	401775	3/28/2021	14:00		47.626213	07.533027	4.44
Odissa	401777	3/28/2021	14:00		47.627147	07.559700	0.19
TERMINATED - 401707	401707	3/28/2021	14:00		47.627518	07.559860	0.37
TERMINATED - 401707	401707	3/28/2021	15:00		47.628957	07.559043	3.15
Odissa	401777	3/28/2021	15:00		47.628592	07.559267	0
Onissoi	401776	3/28/2021	15:00		47.628177	07.559455	0.37
TERMINATED - 401775	401775	3/28/2021	15:01		47.626158	07.533392	0.19
Odissa	401777	3/28/2021	16:00		47.629038	07.560193	0.19
Onissoi	401776	3/28/2021	16:00		47.628690	07.559690	0.56
TERMINATED - 401707	401707	3/28/2021	16:00		47.628557	07.559955	0.37
TERMINATED - 401775	401775	3/28/2021	16:00		47.626480	07.533480	0.19
Onissoi	401776	3/28/2021	17:00		47.630113	07.561415	0.37
TERMINATED - 401707	401707	3/28/2021	17:00		47.630170	07.560877	0.19
TERMINATED - 401775	401775	3/28/2021	17:00		47.626198	07.533768	0.74
Odissa	401777	3/28/2021	17:00		47.630090	07.561127	0.19
Odissa	401777	3/28/2021	18:00		47.631187	07.560162	0.74
Onissoi	401776	3/28/2021	18:00		47.631292	07.560008	0.93
TERMINATED - 401707	401707	3/28/2021	18:00		47.631633	07.560705	0
TERMINATED - 401775	401775	3/28/2021	18:00		47.626142	07.532680	9.07
TERMINATED - 401775	401775	3/28/2021	19:00		47.626707	07.533298	0.19
Odissa	401777	3/28/2021	19:00		47.630595	07.559590	0.19
Onissoi	401776	3/28/2021	19:00		47.630833	07.559210	0.37
TERMINATED - 401707	401707	3/28/2021	19:00		47.630627	07.559395	0
TERMINATED - 401775	401775	3/28/2021	20:00		47.625980	07.533450	0.37
Odissa	401777	3/28/2021	20:00		47.630092	07.560560	0.19
TERMINATED - 401707	401707	3/28/2021	20:00		47.629990	07.560578	0.37
Onissoi	401776	3/28/2021	20:00		47.629827	07.560718	0.19
Odissa	401777	3/28/2021	21:00		47.630330	07.562077	0.56
Onissoi	401776	3/28/2021	21:00		47.630330	07.561572	0.56
TERMINATED - 401707	401707	3/28/2021	21:00		47.628338	07.551287	0.37
TERMINATED - 401775	401775	3/28/2021	21:00		47.625827	07.533393	0.19
Odissa	401777	3/28/2021	22:00		47.629682	07.561293	0.37
Onissoi	401776	3/28/2021	22:00		47.629722	07.561272	0.19
TERMINATED - 401775	401775	3/28/2021	22:00		47.625903	07.533168	0.19
TERMINATED - 401707	401707	3/28/2021	22:00		47.634288	07.562362	0.56
Onissoi	401776	3/28/2021	23:00		47.628777	07.561943	0
Odissa	401777	3/28/2021	23:00		47.628075	07.562473	0.74
TERMINATED - 401775	401775	3/28/2021	23:00		47.626798	07.533885	0.37
TERMINATED - 401707	401707	3/28/2021	23:00		47.626752	07.559827	0.37
TERMINATED - 401775	401775	3/29/2021	00:00		47.626215	07.533268	0.19
Onissoi	401776	3/29/2021	00:00		47.626923	07.559083	0.74
TERMINATED - 401707	401707	3/29/2021	00:00		47.627368	07.559692	0.19
Odissa	401777	3/29/2021	00:00		47.627398	07.559778	0.19
Onissoi	401776	3/29/2021	01:00		47.629285	07.558883	1.11
TERMINATED - 401775	401775	3/29/2021	01:00		47.625873	07.532853	0.56
TERMINATED - 401707	401707	3/29/2021	01:00		47.629288	07.558985	0
Odissa	401777	3/29/2021	01:00		47.629510	07.558847	3.15
TERMINATED - 401775	401775	3/29/2021	02:00		47.625725	07.533898	0
Onissoi	401776	3/29/2021	02:00		47.632538	07.554548	0.56
TERMINATED - 401707	401707	3/29/2021	02:00		47.630952	07.557972	0.37
Odissa	401777	3/29/2021	02:00		47.632567	07.554792	1.48
Odissa	401777	3/29/2021	03:00		47.632543	07.554657	0.37
Onissoi	401776	3/29/2021	03:00		47.631983	07.553953	0.19
TERMINATED - 401775	401775	3/29/2021	03:00		47.626533	07.533743	0.56
TERMINATED - 401707	401707	3/29/2021	03:00		47.632297	07.554525	0.37
TERMINATED - 401775	401775	3/29/2021	04:00		47.626408	07.533117	0
TERMINATED - 401707	401707	3/29/2021	04:00		47.629900	07.550823	0.19
Onissoi	401776	3/29/2021	04:00		47.632330	07.554623	0.19
Odissa	401777	3/29/2021	04:00		47.632252	07.554667	0.37
TERMINATED - 401775	401775	3/29/2021	05:00		47.626208	07.533233	0.74
Odissa	401777	3/29/2021	05:00		47.632053	07.554452	0.56
TERMINATED - 401707	401707	3/29/2021	05:00		47.637018	07.543232	1.11
Onissoi	401776	3/29/2021	05:00		47.632307	07.554742	0.19
TERMINATED - 401707	401707	3/29/2021	06:00		47.632405	07.554505	0.37
Odissa	401777	3/29/2021	06:00		47.632103	07.554610	0.56
Onissoi	401776	3/29/2021	06:00		47.632173	07.554422	1.48
TERMINATED - 401775	401775	3/29/2021	06:00		47.626897	07.533365	0.37
TERMINATED - 401707	401707	3/29/2021	07:00		47.632048	07.555267	0.56
Odissa	401777	3/29/2021	07:00		47.631915	07.555588	0.37
Onissoi	401776	3/29/2021	07:00		47.632113	07.555840	0.19
TERMINATED - 401775	401775	3/29/2021	07:00		47.626475	07.533848	0
TERMINATED - 401775	401775	3/29/2021	08:00		47.626542	07.533542	0.74
TERMINATED - 401707	401707	3/29/2021	08:00		47.630650	07.556280	0.19
Onissoi	401776	3/29/2021	08:00		47.630385	07.556493	0.56
Odissa	401777	3/29/2021	08:00		47.630657	07.556203	0
Onissoi	401776	3/29/2021	09:00		47.630650	07.557097	0.56
TERMINATED - 401707	401707	3/29/2021	09:00		47.630835	07.556953	0
Odissa	401777	3/29/2021	09:00		47.630757	07.557388	0.74
TERMINATED - 401775	401775	3/29/2021	09:00		47.626520	07.532990	0
Onissoi	401776	3/29/2021	10:00		47.631197	07.556962	0.19
Odissa	401777	3/29/2021	10:00		47.631280	07.556685	0.93
TERMINATED - 401707	401707	3/29/2021	10:00		47.630430	07.556713	0.37
TERMINATED - 401775	401775	3/29/2021	10:00		47.626823	07.533520	0.37
TERMINATED - 401707	401707	3/29/2021	11:00		47.630888	07.558908	0.37
TERMINATED - 401775	401775	3/29/2021	11:00		47.625358	07.534213	0.37
Odissa	401777	3/29/2021	11:00		47.630468	07.559087	0.37
Onissoi	401776	3/29/2021	11:00		47.630817	07.559273	0
Odissa	401777	3/29/2021	12:00		47.631063	07.560877	0.19
TERMINATED - 401707	401707	3/29/2021	12:00		47.630687	07.561260	0.37
Onissoi	401776	3/29/2021	12:00		47.631027	07.560998	0.19
Odissa	401777	3/29/2021	13:00		47.630483	07.562077	0.74
Onissoi	401776	3/29/2021	13:00		47.630448	07.562792	0.37
TERMINATED - 401707	401707	3/29/2021	13:00		47.629552	07.563165	0.19
TERMINATED - 401775	401775	3/29/2021	13:01		47.626072	07.533378	0.56
Onissoi	401776	3/29/2021	14:00		47.631127	07.562452	0.74
Odissa	401777	3/29/2021	14:00		47.630447	07.562675	0.19
TERMINATED - 401775	401775	3/29/2021	14:00		47.625852	07.534083	0.19
TERMINATED - 401707	401707	3/29/2021	14:00		47.631175	07.562972	0.19
Onissoi	401776	3/29/2021	15:00		47.630992	07.563350	0.56
Odissa	401777	3/29/2021	15:00		47.631628	07.562388	0.74
TERMINATED - 401707	401707	3/29/2021	15:00		47.631488	07.562975	0.74
TERMINATED - 401707	401707	3/29/2021	16:00		47.632793	07.562530	0.19
Onissoi	401776	3/29/2021	16:00		47.631560	07.561115	0.19
Odissa	401777	3/29/2021	16:00		47.632012	07.561473	0.93
TERMINATED - 401775	401775	3/29/2021	16:00		47.625977	07.533713	0.19
TERMINATED - 401707	401707	3/29/2021	17:00		47.630765	07.560302	0.19
TERMINATED - 401775	401775	3/29/2021	17:00		47.626393	07.533873	2.59
Odissa	401777	3/29/2021	17:00		47.630427	07.560220	0.19
Onissoi	401776	3/29/2021	17:00		47.631073	07.560178	0
TERMINATED - 401707	401707	3/29/2021	18:00		47.630287	07.558967	2.78
Odissa	401777	3/29/2021	18:00		47.631027	07.558222	0
Onissoi	401776	3/29/2021	18:00		47.631567	07.558432	0.19
TERMINATED - 401775	401775	3/29/2021	18:00		47.626233	07.533482	0
Onissoi	401776	3/29/2021	19:00		47.630537	07.557652	0.74
TERMINATED - 401707	401707	3/29/2021	19:00		47.630717	07.558078	0.37
Odissa	401777	3/29/2021	19:00		47.630238	07.557818	0.56
TERMINATED - 401775	401775	3/29/2021	19:00		47.626115	07.533047	0.37
Onissoi	401776	3/29/2021	20:00		47.628093	07.558512	0.56
Odissa	401777	3/29/2021	20:00		47.627965	07.558120	0.19
TERMINATED - 401707	401707	3/29/2021	20:00		47.627947	07.558378	0.37
TERMINATED - 401775	401775	3/29/2021	20:00		47.626477	07.533548	0.37
Onissoi	401776	3/29/2021	21:00		47.628658	07.559013	0.19
Odissa	401777	3/29/2021	21:00		47.628622	07.557762	0.74
TERMINATED - 401707	401707	3/29/2021	21:00		47.632330	07.551628	0.56
TERMINATED - 401775	401775	3/29/2021	21:00		47.626375	07.533425	0.19
Onissoi	401776	3/29/2021	22:00		47.628692	07.557807	0.19
Odissa	401777	3/29/2021	22:00		47.628767	07.557945	0.19
TERMINATED - 401775	401775	3/29/2021	22:00		47.625952	07.532895	0
TERMINATED - 401707	401707	3/29/2021	22:00		47.628658	07.557718	0.37
Onissoi	401776	3/29/2021	23:00		47.628665	07.556880	0.74
Odissa	401777	3/29/2021	23:00		47.628772	07.557940	0.19
TERMINATED - 401707	401707	3/29/2021	23:00		47.628788	07.557892	0.74
TERMINATED - 401775	401775	3/29/2021	23:00		47.626158	07.533678	0
TERMINATED - 401707	401707	3/30/2021	00:00		47.629287	07.557673	8.52
Odissa	401777	3/30/2021	00:00		47.629280	07.557903	0
Onissoi	401776	3/30/2021	00:00		47.629213	07.557915	0.56
TERMINATED - 401775	401775	3/30/2021	00:00		47.625908	07.533082	0.37
Odissa	401777	3/30/2021	01:00		47.630085	07.557765	0.93
TERMINATED - 401707	401707	3/30/2021	01:00		47.629292	07.557097	1.11
Onissoi	401776	3/30/2021	01:00		47.629527	07.557358	0.93
TERMINATED - 401775	401775	3/30/2021	01:00		47.626372	07.533570	0.37
TERMINATED - 401707	401707	3/30/2021	02:00		47.629692	07.559610	0.37
Odissa	401777	3/30/2021	02:00		47.629572	07.559627	0.37
TERMINATED - 401775	401775	3/30/2021	02:00		47.626468	07.533213	0.37
Onissoi	401776	3/30/2021	02:00		47.629503	07.559718	0.19
TERMINATED - 401707	401707	3/30/2021	03:00		47.628363	07.561153	0.19
Onissoi	401776	3/30/2021	03:00		47.629090	07.561150	0.19
Odissa	401777	3/30/2021	03:00		47.628920	07.561180	0
TERMINATED - 401775	401775	3/30/2021	03:00		47.625982	07.532773	0.19
TERMINATED - 401775	401775	3/30/2021	04:00		47.625713	07.533332	0.74
Onissoi	401776	3/30/2021	04:00		47.629915	07.560160	0
TERMINATED - 401707	401707	3/30/2021	04:00		47.629142	07.560508	0.19
Odissa	401777	3/30/2021	04:00		47.629788	07.559897	0.37
TERMINATED - 401775	401775	3/30/2021	05:00		47.626460	07.533142	0.74
TERMINATED - 401707	401707	3/30/2021	05:00		47.629940	07.559772	0.37
Onissoi	401776	3/30/2021	05:00		47.629958	07.559947	0.37
Odissa	401777	3/30/2021	05:00		47.630185	07.559892	0.56
Onissoi	401776	3/30/2021	06:00		47.629808	07.560140	0.37
TERMINATED - 401775	401775	3/30/2021	06:00		47.626727	07.533273	0.19
Odissa	401777	3/30/2021	07:00		47.629743	07.559062	0.56
Onissoi	401776	3/30/2021	07:00		47.629868	07.559097	0.74
TERMINATED - 401707	401707	3/30/2021	07:00		47.629853	07.559143	1.48
TERMINATED - 401775	401775	3/30/2021	07:00		47.626127	07.533292	0.37
TERMINATED - 401775	401775	3/30/2021	08:00		47.626552	07.533267	0.56
TERMINATED - 401707	401707	3/30/2021	08:00		47.629418	07.559777	0.74
Odissa	401777	3/30/2021	08:00		47.629493	07.560405	0
Onissoi	401776	3/30/2021	08:00		47.628792	07.561110	1.48
Onissoi	401776	3/30/2021	09:00		47.627497	07.561247	1.11
Odissa	401777	3/30/2021	09:00		47.627937	07.560503	0.19
TERMINATED - 401775	401775	3/30/2021	09:00		47.625935	07.532483	0.19
TERMINATED - 401707	401707	3/30/2021	09:00		47.628570	07.560415	0.74
TERMINATED - 401707	401707	3/30/2021	10:00		47.630688	07.557103	0.56
Odissa	401777	3/30/2021	10:00		47.630625	07.556872	0.56
Onissoi	401776	3/30/2021	10:00		47.630982	07.556650	0.19
TERMINATED - 401775	401775	3/30/2021	10:00		47.626073	07.533603	1.11
Odissa	401777	3/30/2021	11:00		47.631665	07.556630	0.37
TERMINATED - 401707	401707	3/30/2021	11:00		47.630847	07.556467	0.37
TERMINATED - 401775	401775	3/30/2021	11:00		47.625687	07.533332	3.52
Odissa	401777	3/30/2021	12:00		47.630967	07.556232	0.56
Onissoi	401776	3/30/2021	12:00		47.630693	07.556215	0.19
TERMINATED - 401775	401775	3/30/2021	12:00		47.626125	07.533432	0.19
TERMINATED - 401707	401707	3/30/2021	12:01		47.630243	07.555675	0.56
TERMINATED - 401775	401775	3/30/2021	13:00		47.626222	07.533542	0.19
Odissa	401777	3/30/2021	13:00		47.630092	07.558543	0.19
Onissoi	401776	3/30/2021	13:00		47.630358	07.557858	3.7
TERMINATED - 401707	401707	3/30/2021	13:01		47.629307	07.558410	2.41
TERMINATED - 401775	401775	3/30/2021	14:00		47.626287	07.533205	1.48
Odissa	401777	3/30/2021	14:00		47.630450	07.563210	0.37
Onissoi	401776	3/30/2021	14:00		47.630668	07.562790	0.74
TERMINATED - 401707	401707	3/30/2021	14:00		47.630568	07.563040	0.74
TERMINATED - 401775	401775	3/30/2021	15:00		47.626173	07.533228	0.56
Odissa	401777	3/30/2021	15:00		47.631125	07.563613	0.19
TERMINATED - 401707	401707	3/30/2021	15:00		47.631072	07.563295	2.78
Onissoi	401776	3/30/2021	15:00		47.631192	07.563095	0.56
TERMINATED - 401707	401707	3/30/2021	16:00		47.632153	07.564755	0.37
Odissa	401777	3/30/2021	16:00		47.631008	07.563695	0.56
Onissoi	401776	3/30/2021	16:00		47.630772	07.563342	0.37
TERMINATED - 401707	401707	3/30/2021	17:00		47.631227	07.562803	0.37
Odissa	401777	3/30/2021	17:00		47.631050	07.562725	0
Onissoi	401776	3/30/2021	17:00		47.631392	07.562818	0.74
TERMINATED - 401775	401775	3/30/2021	18:00		47.626010	07.532895	0.37
Onissoi	401776	3/30/2021	18:00		47.629615	07.561748	2.22
TERMINATED - 401707	401707	3/30/2021	18:00		47.629450	07.561735	0.37
TERMINATED - 401775	401775	3/30/2021	19:00		47.625887	07.532448	0.37
TERMINATED - 401707	401707	3/30/2021	19:00		47.632177	07.555723	4.26
Onissoi	401776	3/30/2021	19:00		47.632713	07.555737	0.93
TERMINATED - 401775	401775	3/30/2021	20:00		47.626167	07.532938	0.37
TERMINATED - 401707	401707	3/30/2021	20:00		47.631758	07.554945	0.37
Onissoi	401776	3/30/2021	20:00		47.631408	07.557642	0.74
Odissa	401777	3/30/2021	20:00		47.632225	07.554378	0.74
Odissa	401777	3/30/2021	21:00		47.630053	07.558048	0.74
TERMINATED - 401707	401707	3/30/2021	21:00		47.629885	07.557383	0.74
TERMINATED - 401775	401775	3/30/2021	21:00		47.626270	07.533417	0.19
Onissoi	401776	3/30/2021	21:00		47.630103	07.557957	0.37
TERMINATED - 401707	401707	3/30/2021	22:00		47.629388	07.558470	0
TERMINATED - 401775	401775	3/30/2021	22:00		47.625988	07.532898	0.56
Odissa	401777	3/30/2021	22:00		47.629572	07.559277	0.74
Onissoi	401776	3/30/2021	22:00		47.629700	07.559173	2.59
TERMINATED - 401707	401707	3/30/2021	23:00		47.629598	07.559835	0
Odissa	401777	3/30/2021	23:00		47.629307	07.560018	0.74
Onissoi	401776	3/30/2021	23:00		47.629537	07.559828	0.37
TERMINATED - 401775	401775	3/30/2021	23:00		47.625540	07.532675	0.37
TERMINATED - 401707	401707	3/31/2021	00:00		47.630303	07.558908	0
TERMINATED - 401775	401775	3/31/2021	00:00		47.626600	07.533303	0.37
Odissa	401777	3/31/2021	00:00		47.630538	07.559035	0.93
Onissoi	401776	3/31/2021	00:00		47.630305	07.558737	0
Odissa	401777	3/31/2021	01:00		47.631207	07.554648	0.19
TERMINATED - 401707	401707	3/31/2021	01:00		47.630770	07.555228	0.19
TERMINATED - 401775	401775	3/31/2021	01:00		47.625613	07.532658	0.19
Onissoi	401776	3/31/2021	01:00		47.630787	07.555097	0.37
TERMINATED - 401707	401707	3/31/2021	02:00		47.631390	07.554267	0.19
TERMINATED - 401775	401775	3/31/2021	02:00		47.625735	07.533767	0.37
Odissa	401777	3/31/2021	02:00		47.631502	07.554068	0.19
Onissoi	401776	3/31/2021	02:00		47.631297	07.554305	0
Onissoi	401776	3/31/2021	03:00		47.631348	07.554417	0.19
TERMINATED - 401775	401775	3/31/2021	03:00		47.625520	07.532718	0.37
TERMINATED - 401707	401707	3/31/2021	03:00		47.631422	07.554210	0.19
Odissa	401777	3/31/2021	03:00		47.631430	07.554437	0.37
TERMINATED - 401775	401775	3/31/2021	04:00		47.626143	07.533177	0.19
Odissa	401777	3/31/2021	04:00		47.631803	07.555220	1.3
TERMINATED - 401707	401707	3/31/2021	04:00		47.631148	07.556377	0.74
Onissoi	401776	3/31/2021	04:00		47.631630	07.555757	0.19
TERMINATED - 401775	401775	3/31/2021	05:00		47.625942	07.533290	0.19
Onissoi	401776	3/31/2021	05:00		47.631200	07.556598	0.19
Odissa	401777	3/31/2021	05:00		47.631678	07.556647	0.56
TERMINATED - 401707	401707	3/31/2021	05:00		47.631763	07.556185	0.56
TERMINATED - 401707	401707	3/31/2021	06:00		47.631067	07.557793	0.19
TERMINATED - 401775	401775	3/31/2021	06:00		47.626625	07.533080	0.19
Odissa	401777	3/31/2021	06:00		47.631023	07.557918	0.19
TERMINATED - 401707	401707	3/31/2021	07:00		47.631322	07.557867	0.93
TERMINATED - 401775	401775	3/31/2021	07:00		47.626465	07.533148	0
Odissa	401777	3/31/2021	07:00		47.631320	07.558003	0.56
Onissoi	401776	3/31/2021	07:00		47.631082	07.558175	0.37
TERMINATED - 401775	401775	3/31/2021	08:00		47.627315	07.531993	1.11
Odissa	401777	3/31/2021	08:00		47.630777	07.556840	0.37
TERMINATED - 401707	401707	3/31/2021	08:00		47.630875	07.556850	0.19
Onissoi	401776	3/31/2021	08:00		47.630713	07.556240	0.56
TERMINATED - 401775	401775	3/31/2021	09:00		47.626075	07.533942	0.56
Onissoi	401776	3/31/2021	09:00		47.629423	07.557663	0.56
TERMINATED - 401707	401707	3/31/2021	09:00		47.629468	07.557935	0.37
Odissa	401777	3/31/2021	09:00		47.629460	07.557933	0.56
TERMINATED - 401707	401707	3/31/2021	10:00		47.629378	07.561500	0.56
Onissoi	401776	3/31/2021	10:00		47.628550	07.561365	0.19
TERMINATED - 401775	401775	3/31/2021	10:00		47.625940	07.533008	0.19
Odissa	401777	3/31/2021	10:00		47.628862	07.561382	0.19
Onissoi	401776	3/31/2021	11:00		47.630037	07.561312	0.37
TERMINATED - 401707	401707	3/31/2021	11:00		47.629912	07.561680	0.56
Odissa	401777	3/31/2021	11:00		47.630005	07.561397	0.19
TERMINATED - 401775	401775	3/31/2021	11:00		47.626120	07.533535	0.37
Onissoi	401776	3/31/2021	12:00		47.630555	07.560593	0.19
TERMINATED - 401775	401775	3/31/2021	12:00		47.626215	07.533373	0.56
Odissa	401777	3/31/2021	12:00		47.630835	07.560193	0.56
TERMINATED - 401707	401707	3/31/2021	12:00		47.629767	07.560832	0.56
TERMINATED - 401775	401775	3/31/2021	13:00		47.626228	07.533858	0.74
Onissoi	401776	3/31/2021	13:00		47.629693	07.562065	0
Odissa	401777	3/31/2021	13:00		47.630898	07.563023	0.37
TERMINATED - 401707	401707	3/31/2021	13:00		47.629253	07.562367	0
Onissoi	401776	3/31/2021	14:00		47.630880	07.562307	0
TERMINATED - 401707	401707	3/31/2021	14:00		47.630890	07.561210	0.37
Odissa	401777	3/31/2021	14:00		47.631407	07.561735	0.56
